Date,NAV,Daily_Return,Cumulative_Return
2024-05-14,1.0,0.0,0.0
2024-05-15,1.0,0.0,0.0
2024-05-16,1.0,0.0,0.0
2024-05-17,1.0,0.0,0.0
2024-05-20,1.0,0.0,0.0
2024-05-21,1.0,0.0,0.0
2024-05-22,1.0,0.0,0.0
2024-05-23,1.0,0.0,0.0
2024-05-24,1.0,0.0,0.0
2024-05-28,1.0,0.0,0.0
2024-05-29,1.0,0.0,0.0
2024-05-30,1.0,0.0,0.0
2024-05-31,1.0,0.0,0.0
2024-06-03,1.0,0.0,0.0
2024-06-04,1.0,0.0,0.0
2024-06-05,1.0,0.0,0.0
2024-06-06,1.0009909395755583,0.000990939575558339,0.0009909395755582917
2024-06-07,1.0086090315393126,0.007610550368202627,0.008609031539312584
2024-06-10,0.9990824140140041,-0.009445302617178793,-0.0009175859859958946
2024-06-11,1.00903204078058,0.009958764789584618,0.009032040780579953
2024-06-12,1.0153067300463725,0.006218523309664878,0.015306730046372508
2024-06-13,1.010746943661001,-0.004491043199490219,0.01074694366100104
2024-06-14,1.008345523297852,-0.0023758868411226913,0.008345523297851987
2024-06-17,1.0158390323675885,0.00743148940179608,0.015839032367588546
2024-06-18,1.0148761136264948,-0.0009479048455634238,0.014876113626494769
2024-06-20,1.0129207934475615,-0.0019266589810122557,0.012920793447561474
2024-06-21,1.0117466548835212,-0.0011591612805616294,0.011746654883521224
2024-06-24,1.0210028371316107,0.009148715445127912,0.021002837131610663
2024-06-25,1.0159652399055905,-0.0049339698606252445,0.01596523990559051
2024-06-26,1.0186031013669796,0.002596409166158332,0.018603101366979624
2024-06-27,1.0148177709094335,-0.003716197655854478,0.01481777090943348
2024-06-28,1.0092428402320162,-0.0054935288257925,0.009242840232016158
2024-07-01,1.0118911490699014,0.0026240551156909275,0.011891149069901408
2024-07-02,1.0189828429736456,0.007008356491963217,0.01898284297364561
2024-07-03,1.0258097732023552,0.0066997499278662965,0.025809773202355224
2024-07-05,1.031383428161707,0.005433419630963343,0.03138342816170692
2024-07-08,1.032766260166276,0.001340754531061114,0.03276626016627593
