Date,NAV,Daily_Return,Cumulative_Return
2024-01-02,1.0,0.0,0.0
2024-01-03,1.0,0.0,0.0
2024-01-04,1.0,0.0,0.0
2024-01-05,1.0,0.0,0.0
2024-01-08,1.032439863037697,0.03243986303769705,0.03243986303769697
2024-01-09,1.0399872967660682,0.007310288955876408,0.03998729676606816
2024-01-10,1.0460864765030797,0.005864667535822374,0.04608647650307973
2024-01-11,1.0502297656377921,0.003960752029376005,0.050229765637792134
2024-01-12,1.0477751903495887,-0.002337179318768188,0.04777519034958866
2024-01-16,1.0473166921402628,-0.00043759216055966007,0.047316692140262795
2024-01-17,1.0403034901769412,-0.0066963527039655526,0.04030349017694124
2024-01-18,1.0504217274364216,0.009726236002302966,0.05042172743642159
2024-01-19,1.0668816008885438,0.015669776264332348,0.06688160088854378
2024-01-22,1.063714645308381,-0.0029684227167522965,0.063714645308381
2024-01-23,1.0699696275244859,0.005880319730195499,0.06996962752448588
2024-01-24,1.0706133058736726,0.000601585626945245,0.07061330587367265
2024-01-25,1.0735774132568912,0.0027686068975199324,0.07357741325689116
2024-01-26,1.0677232845219635,-0.005452917193151594,0.06772328452196352
2024-01-29,1.084177112876482,0.01541019905909902,0.08417711287648211
2024-01-30,1.08079662527419,-0.003118021550301092,0.08079662527419007
2024-01-31,1.063852947178372,-0.015677027203447727,0.06385294717837198
2024-02-01,1.07492460007738,0.01040712715829101,0.07492460007738
2024-02-02,1.0766228905436175,0.001579915899324586,0.07662289054361748
2024-02-05,1.0660800228840368,-0.009792535299205233,0.0660800228840368
2024-02-06,1.0606005847639326,-0.005139800017339093,0.0606005847639326
2024-02-07,1.078522824734391,0.016898199216482113,0.07852282473439098
2024-02-08,1.0921223509148241,0.01260940043970086,0.09212235091482412
2024-02-09,1.0974869940469862,0.0049121264917511235,0.09748699404698624
2024-02-12,1.097988147165658,0.0004566369545973822,0.09798814716565807
2024-02-13,1.0857894237913674,-0.011110068360738027,0.08578942379136745
2024-02-14,1.1004476897811772,0.013500100174696791,0.10044768978117724
2024-02-15,1.1083520731765044,0.007182879721342168,0.10835207317650442
2024-02-16,1.0991066859313094,-0.008341561737416058,0.09910668593130945
2024-02-20,1.0889314636544054,-0.00925772029880986,0.08893146365440541
2024-02-21,1.0836297079405577,-0.004868768963709967,0.08362970794055768
2024-02-22,1.092758098238254,0.008423901846549535,0.0927580982382541
2024-02-23,1.0954669013032434,0.002478867984924208,0.09546690130324342
2024-02-26,1.0954221582530541,-4.084381749559569e-05,0.09542215825305411
2024-02-27,1.0966948567301187,0.001161833789353012,0.09669485673011868
2024-02-28,1.091339585065918,-0.004883100920312249,0.091339585065918
2024-02-29,1.103724834760048,0.011348667145966237,0.1037248347600479
2024-03-01,1.1164203124005818,0.011502393749519954,0.11642031240058182
2024-03-04,1.111820796385622,-0.004119878475759514,0.11182079638562192
2024-03-05,1.089892623336311,-0.01972275848823507,0.0898926233363111
2024-03-06,1.0943386443219616,0.004079320192149479,0.0943386443219616
2024-03-07,1.0944839635451493,0.00013279182266078695,0.09448396354514932
2024-03-08,1.090339725847741,-0.0037864763993294467,0.09033972584774097
2024-03-11,1.101811008145299,0.010520833117989035,0.10181100814529898
2024-03-12,1.1129585400209776,0.01011746278923426,0.1129585400209776
2024-03-13,1.108981395019912,-0.003573488910908145,0.10898139501991211
2024-03-14,1.1039229355743796,-0.004561356455796838,0.1039229355743796
2024-03-15,1.06407766510659,-0.036094250045686185,0.06407766510658996
2024-03-18,1.0670208559762644,0.0027659549356105944,0.06702085597626439
2024-03-19,1.071407790124219,0.004111385567942745,0.07140779012421894
2024-03-20,1.0746132808363411,0.0029918493608774716,0.07461328083634111
2024-03-21,1.0825791312711566,0.007412760084833362,0.08257913127115657
2024-03-22,1.0587006174116427,-0.022057060929556158,0.058700617411642675
2024-03-25,1.049227319858614,-0.008948041965054762,0.04922731985861395
2024-03-26,1.050281310584768,0.0010045399182857916,0.050281310584767924
2024-03-27,1.0610369482717597,0.01024072082269397,0.06103694827175965
2024-03-28,1.0647660008357287,0.003514536011251118,0.0647660008357287
2024-04-01,1.0589734458230393,-0.005440214101636233,0.05897344582303932
2024-04-02,1.0469864098698953,-0.011319486810953482,0.04698640986989533
2024-04-03,1.0180064321737359,-0.02767942107267729,0.018006432173735876
2024-04-04,0.9973394584090153,-0.020301417664513897,-0.002660541590984722
2024-04-05,1.0057040041376866,0.008386859316701032,0.005704004137686569
2024-04-08,1.0039415164186378,-0.0017524915002798166,0.003941516418637825
2024-04-09,1.0081485979304248,0.004190564333662376,0.008148597930424772
2024-04-10,0.9944848440354209,-0.0135533133935349,-0.005515155964579077
2024-04-11,0.9994399527792939,0.004982588496538576,-0.000560047220706128
2024-04-12,0.9829476614856548,-0.016501532931294634,-0.017052338514345178
2024-04-15,0.9602923465022959,-0.023048343132651746,-0.03970765349770411
2024-04-16,0.955355875601616,-0.00514059173611055,-0.044644124398384055
2024-04-17,0.947841267058425,-0.007865768908846509,-0.052158732941575026
2024-04-18,0.9332888864587183,-0.015353183181050202,-0.06671111354128167
2024-04-19,0.9165727182702208,-0.017911033154938288,-0.0834272817297792
2024-04-22,0.9281959014127226,0.012681135834412898,-0.07180409858727743
2024-04-23,0.9394965311429754,0.012174832611362627,-0.06050346885702462
2024-04-24,0.9282399023589064,-0.011981554386767538,-0.07176009764109359
2024-04-25,0.921575462734276,-0.0071796521650213255,-0.07842453726572396
2024-04-26,0.9227366171839658,0.0012599667597970505,-0.07726338281603418
2024-04-29,0.9278552727514178,0.005547255275371197,-0.07214472724858223
2024-04-30,0.9122515047358298,-0.01681702790707577,-0.08774849526417017
2024-05-01,0.9060310018707545,-0.006818846373815255,-0.09396899812924553
2024-05-02,0.9053924582010764,-0.0007047702212835,-0.09460754179892361
2024-05-03,0.9139348123682275,0.009434973850040463,-0.08606518763177251
2024-05-06,0.9228510625799956,0.009755892970817125,-0.0771489374200044
2024-05-07,0.9168897618274776,-0.006459656378194041,-0.08311023817252239
2024-05-08,0.9178404297911243,0.0010368399814518997,-0.08215957020887565
2024-05-09,0.9191009126302347,0.0013733137026850385,-0.08089908736976525
2024-05-10,0.9196375670974756,0.0005838906912897826,-0.08036243290252443
2024-05-13,0.9189382795000285,-0.0007603947712295084,-0.08106172049997151
2024-05-14,0.9211336577407037,0.002389037751120462,-0.07886634225929634
2024-05-15,0.9290400788102804,0.00858335921517523,-0.07095992118971961
2024-05-16,0.9274131566102752,-0.0017511862373995313,-0.07258684338972476
2024-05-17,0.9310952452607029,0.003970278644618114,-0.06890475473929714
2024-05-20,0.9287690311370284,-0.002498363229234535,-0.07123096886297164
2024-05-21,0.928074318226196,-0.0007479931904941552,-0.07192568177380398
2024-05-22,0.9221752093810319,-0.006356289285581111,-0.07782479061896808
2024-05-23,0.910539191354324,-0.01261801218286707,-0.08946080864567596
2024-05-24,0.9093319994711496,-0.0013257989273134,-0.09066800052885038
2024-05-28,0.9065772625633294,-0.0030294072015746893,-0.09342273743667062
