video_id,channel_name,publishedAt,title,company,confidence,sentiment
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,SCHD,0.9,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Meta Platforms,1.0,0.8
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Alphabet,1.0,0.7
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Nvidia,1.0,1.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Tesla,1.0,0.8
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Amazon,1.0,0.8
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Microsoft,1.0,0.7
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Apple,1.0,0.7
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,The Motley Fool,0.9,0.8
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,WisdomTree US Quality Dividend Growth ETF,0.9,0.5
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Johnson & Johnson,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,AbbVie,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Broadcom,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,The Home Depot,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Procter & Gamble,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,The Coca-Cola Company,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,PepsiCo,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Cisco Systems,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Pacer US Cash Cows 100 ETF,0.9,0.9
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Morningstar,0.9,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,CVS,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,DR Horton,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Booking Holdings,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Lennar,0.9,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Qualcomm,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,3M,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Valero,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Chevron,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Phillips 66,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Invesco S&P 500 GARP ETF,0.9,0.9
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Invesco,1.0,0.5
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,QQQ ETF,0.9,0.5
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Diamondback Energy,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Enphase Energy,0.9,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,CF Industries,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Steel Dynamics,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Nucor,0.9,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,The Mosaic Company,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Albemarle,0.9,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Marathon Petroleum,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Vertex Pharmaceuticals,1.0,0.0
gbmwTArYGik,"Mark Roussin, CPA",2023-12-29T16:00:34Z,3 ETFs I Love Not Named SCHD for 2024,Coterra Energy,0.9,0.0
ZU4I78LVB4s,"Mark Roussin, CPA",2023-12-27T16:00:20Z,An Investing Strategy That Could SAVE You $1000s,The Motley Fool,1.0,0.9
Guta0siDO_0,"Mark Roussin, CPA",2023-12-22T16:30:05Z,3 Stocks To Buy 2 Stocks To Sell,The Motley Fool,0.9,0.8
Guta0siDO_0,"Mark Roussin, CPA",2023-12-22T16:30:05Z,3 Stocks To Buy 2 Stocks To Sell,PayPal Holdings,1.0,0.9
Guta0siDO_0,"Mark Roussin, CPA",2023-12-22T16:30:05Z,3 Stocks To Buy 2 Stocks To Sell,eBay,0.9,0.0
Guta0siDO_0,"Mark Roussin, CPA",2023-12-22T16:30:05Z,3 Stocks To Buy 2 Stocks To Sell,Apple,0.9,0.0
