video_id,channel_name,publishedAt,title,company,confidence,sentiment
s2ngHEdEonQ,Ryan Scribner,2025-05-23T14:55:38Z,How To Build A High Converting Landing Page (LIFT Model),HighLevel,0.95,0.8
s2ngHEdEonQ,Ryan Scribner,2025-05-23T14:55:38Z,How To Build A High Converting Landing Page (LIFT Model),Conversion North America,0.9,0.0
Y4fU8EyRUGM,Ryan Scribner,2025-05-21T20:21:07Z,Is This The BEST Crypto Card For 2025?,Gemini,0.9,0.9
Y4fU8EyRUGM,Ryan Scribner,2025-05-21T20:21:07Z,Is This The BEST Crypto Card For 2025?,Apple,0.6,0.0
Y4fU8EyRUGM,Ryan Scribner,2025-05-21T20:21:07Z,Is This The BEST Crypto Card For 2025?,Web Bank,0.9,0.7
Y4fU8EyRUGM,Ryan Scribner,2025-05-21T20:21:07Z,Is This The BEST Crypto Card For 2025?,Barclays,0.9,-0.7
Y4fU8EyRUGM,Ryan Scribner,2025-05-21T20:21:07Z,Is This The BEST Crypto Card For 2025?,Frontier Airline,0.8,-0.6
Y4fU8EyRUGM,Ryan Scribner,2025-05-21T20:21:07Z,Is This The BEST Crypto Card For 2025?,Discover,0.9,-0.3
Y4fU8EyRUGM,Ryan Scribner,2025-05-21T20:21:07Z,Is This The BEST Crypto Card For 2025?,Mastercard,0.9,0.6
Y4fU8EyRUGM,Ryan Scribner,2025-05-21T20:21:07Z,Is This The BEST Crypto Card For 2025?,Hard Rock,0.5,0.0
fUNiINgbDpU,Ryan Scribner,2025-05-21T19:49:13Z,The SECRET Technique Used To 3x Conversion Revealed,Conversion North America,0.9,0.8
fUNiINgbDpU,Ryan Scribner,2025-05-21T19:49:13Z,The SECRET Technique Used To 3x Conversion Revealed,HighLevel,1.0,1.0
wuD1VAvj6ww,Ryan Scribner,2025-05-13T19:18:18Z,How To Create The ULTIMATE Landing Page In 2025 (11% Conversion),Unbounce,0.9,0.0
wuD1VAvj6ww,Ryan Scribner,2025-05-13T19:18:18Z,How To Create The ULTIMATE Landing Page In 2025 (11% Conversion),Conversion North America,0.8,0.0
wuD1VAvj6ww,Ryan Scribner,2025-05-13T19:18:18Z,How To Create The ULTIMATE Landing Page In 2025 (11% Conversion),HighLevel,1.0,1.0
wuD1VAvj6ww,Ryan Scribner,2025-05-13T19:18:18Z,How To Create The ULTIMATE Landing Page In 2025 (11% Conversion),Tube Dubby,0.9,1.0
P5WeiSzREaA,Ryan Scribner,2025-05-12T20:31:31Z,4 BEST Ways To Make Money Online In 2025,YouTube,1.0,0.8
P5WeiSzREaA,Ryan Scribner,2025-05-12T20:31:31Z,4 BEST Ways To Make Money Online In 2025,Google,1.0,0.7
P5WeiSzREaA,Ryan Scribner,2025-05-12T20:31:31Z,4 BEST Ways To Make Money Online In 2025,Moz,1.0,1.0
P5WeiSzREaA,Ryan Scribner,2025-05-12T20:31:31Z,4 BEST Ways To Make Money Online In 2025,Poppy Soda,0.9,0.9
P5WeiSzREaA,Ryan Scribner,2025-05-12T20:31:31Z,4 BEST Ways To Make Money Online In 2025,PepsiCo,1.0,0.2
P5WeiSzREaA,Ryan Scribner,2025-05-12T20:31:31Z,4 BEST Ways To Make Money Online In 2025,Fiverr,1.0,0.3
r9GzEGpzzDg,Ryan Scribner,2025-04-02T17:51:50Z,Robinhood vs Coinbase | Which Is Best For Crypto?,Robinhood,0.95,0.2
r9GzEGpzzDg,Ryan Scribner,2025-04-02T17:51:50Z,Robinhood vs Coinbase | Which Is Best For Crypto?,Coinbase,0.95,0.6
srcXhW3Olvk,Ryan Scribner,2025-04-01T13:48:09Z,Coinbase vs Robinhood | Which Is Best For Crypto? (2025),Coinbase,1.0,0.2
srcXhW3Olvk,Ryan Scribner,2025-04-01T13:48:09Z,Coinbase vs Robinhood | Which Is Best For Crypto? (2025),Robinhood,1.0,0.2
srcXhW3Olvk,Ryan Scribner,2025-04-01T13:48:09Z,Coinbase vs Robinhood | Which Is Best For Crypto? (2025),Kraken,0.9,-0.5
srcXhW3Olvk,Ryan Scribner,2025-04-01T13:48:09Z,Coinbase vs Robinhood | Which Is Best For Crypto? (2025),Crypto.com,0.9,-0.5
5xNfNYXZ4uQ,Ryan Scribner,2025-03-21T22:00:07Z,How To Build Credit As A Young Person (Starting At 18) | 2025 Guide,Kickoff,1.0,1.0
5xNfNYXZ4uQ,Ryan Scribner,2025-03-21T22:00:07Z,How To Build Credit As A Young Person (Starting At 18) | 2025 Guide,Credit Karma,0.9,0.5
5xNfNYXZ4uQ,Ryan Scribner,2025-03-21T22:00:07Z,How To Build Credit As A Young Person (Starting At 18) | 2025 Guide,NerdWallet,0.9,0.5
5xNfNYXZ4uQ,Ryan Scribner,2025-03-21T22:00:07Z,How To Build Credit As A Young Person (Starting At 18) | 2025 Guide,Best Buy,0.8,0.0
TatR8KxeSY8,Ryan Scribner,2025-03-19T13:30:30Z,Top 3 Stocks With 10X Potential In 2025,Nvidia,1.0,0.0
TatR8KxeSY8,Ryan Scribner,2025-03-19T13:30:30Z,Top 3 Stocks With 10X Potential In 2025,Nevada Canyon Gold,1.0,1.0
TatR8KxeSY8,Ryan Scribner,2025-03-19T13:30:30Z,Top 3 Stocks With 10X Potential In 2025,Chipotle,1.0,0.8
TatR8KxeSY8,Ryan Scribner,2025-03-19T13:30:30Z,Top 3 Stocks With 10X Potential In 2025,Cava,1.0,0.8
TatR8KxeSY8,Ryan Scribner,2025-03-19T13:30:30Z,Top 3 Stocks With 10X Potential In 2025,Vertex Inc,1.0,0.7
TatR8KxeSY8,Ryan Scribner,2025-03-19T13:30:30Z,Top 3 Stocks With 10X Potential In 2025,hims and hers Health Incorporated,1.0,1.0
IoTy_yxkkFI,Ryan Scribner,2025-03-07T23:00:17Z,Pacaso | Luxury Vacation Home Co-Ownership (Reg A Investment Offering),Pacaso,0.95,0.9
IoTy_yxkkFI,Ryan Scribner,2025-03-07T23:00:17Z,Pacaso | Luxury Vacation Home Co-Ownership (Reg A Investment Offering),SoftBank,0.9,0.5
IoTy_yxkkFI,Ryan Scribner,2025-03-07T23:00:17Z,Pacaso | Luxury Vacation Home Co-Ownership (Reg A Investment Offering),Fifth Wall,0.9,0.5
IoTy_yxkkFI,Ryan Scribner,2025-03-07T23:00:17Z,Pacaso | Luxury Vacation Home Co-Ownership (Reg A Investment Offering),Greycroft,0.9,0.5
IoTy_yxkkFI,Ryan Scribner,2025-03-07T23:00:17Z,Pacaso | Luxury Vacation Home Co-Ownership (Reg A Investment Offering),Maven,0.7,0.5
IoTy_yxkkFI,Ryan Scribner,2025-03-07T23:00:17Z,Pacaso | Luxury Vacation Home Co-Ownership (Reg A Investment Offering),GFC,0.85,0.5
IoTy_yxkkFI,Ryan Scribner,2025-03-07T23:00:17Z,Pacaso | Luxury Vacation Home Co-Ownership (Reg A Investment Offering),Zillow,0.95,0.0
IoTy_yxkkFI,Ryan Scribner,2025-03-07T23:00:17Z,Pacaso | Luxury Vacation Home Co-Ownership (Reg A Investment Offering),Hotwire,0.9,0.0
IoTy_yxkkFI,Ryan Scribner,2025-03-07T23:00:17Z,Pacaso | Luxury Vacation Home Co-Ownership (Reg A Investment Offering),Loop,0.75,0.0
IoTy_yxkkFI,Ryan Scribner,2025-03-07T23:00:17Z,Pacaso | Luxury Vacation Home Co-Ownership (Reg A Investment Offering),Concur,0.9,0.0
IoTy_yxkkFI,Ryan Scribner,2025-03-07T23:00:17Z,Pacaso | Luxury Vacation Home Co-Ownership (Reg A Investment Offering),Yahoo,0.9,0.0
IoTy_yxkkFI,Ryan Scribner,2025-03-07T23:00:17Z,Pacaso | Luxury Vacation Home Co-Ownership (Reg A Investment Offering),Remax,0.9,0.0
IoTy_yxkkFI,Ryan Scribner,2025-03-07T23:00:17Z,Pacaso | Luxury Vacation Home Co-Ownership (Reg A Investment Offering),TripAdvisor,0.9,0.0
uN6dVYvMxaQ,Ryan Scribner,2025-03-03T00:01:52Z,Top 5 Best AI Stocks For 2025 (Billionaires BUYING NOW),Nvidia,0.9,0.8
uN6dVYvMxaQ,Ryan Scribner,2025-03-03T00:01:52Z,Top 5 Best AI Stocks For 2025 (Billionaires BUYING NOW),Liberty Defense Holdings,0.95,0.9
uN6dVYvMxaQ,Ryan Scribner,2025-03-03T00:01:52Z,Top 5 Best AI Stocks For 2025 (Billionaires BUYING NOW),Meta Platforms,0.95,0.7
uN6dVYvMxaQ,Ryan Scribner,2025-03-03T00:01:52Z,Top 5 Best AI Stocks For 2025 (Billionaires BUYING NOW),SoundHound AI,0.9,0.3
uN6dVYvMxaQ,Ryan Scribner,2025-03-03T00:01:52Z,Top 5 Best AI Stocks For 2025 (Billionaires BUYING NOW),Upstart,0.95,0.8
uN6dVYvMxaQ,Ryan Scribner,2025-03-03T00:01:52Z,Top 5 Best AI Stocks For 2025 (Billionaires BUYING NOW),Uber,0.95,0.9
uN6dVYvMxaQ,Ryan Scribner,2025-03-03T00:01:52Z,Top 5 Best AI Stocks For 2025 (Billionaires BUYING NOW),Lone Pine Capital,0.9,0.0
uN6dVYvMxaQ,Ryan Scribner,2025-03-03T00:01:52Z,Top 5 Best AI Stocks For 2025 (Billionaires BUYING NOW),Pershing Square Capital Management,0.9,0.0
iwNdIxjYA5E,Ryan Scribner,2025-02-17T02:01:40Z,How To File Your Taxes Online For FREE In 2025 (From Your Phone),Cash App,0.95,0.9
iwNdIxjYA5E,Ryan Scribner,2025-02-17T02:01:40Z,How To File Your Taxes Online For FREE In 2025 (From Your Phone),PayPal,0.9,0.0
iwNdIxjYA5E,Ryan Scribner,2025-02-17T02:01:40Z,How To File Your Taxes Online For FREE In 2025 (From Your Phone),Robinhood,0.9,-0.3
iwNdIxjYA5E,Ryan Scribner,2025-02-17T02:01:40Z,How To File Your Taxes Online For FREE In 2025 (From Your Phone),Coinbase,0.9,-0.3
iwNdIxjYA5E,Ryan Scribner,2025-02-17T02:01:40Z,How To File Your Taxes Online For FREE In 2025 (From Your Phone),public.com,0.85,0.2
iwNdIxjYA5E,Ryan Scribner,2025-02-17T02:01:40Z,How To File Your Taxes Online For FREE In 2025 (From Your Phone),IRS,0.9,0.0
iwNdIxjYA5E,Ryan Scribner,2025-02-17T02:01:40Z,How To File Your Taxes Online For FREE In 2025 (From Your Phone),M1 Finance,0.85,0.0
yHOZ64LIVDw,Ryan Scribner,2025-02-04T17:01:09Z,How To Get A $0 Phone Plan | Helium Mobile Review (2025),Money Lion,0.9,0.0
yHOZ64LIVDw,Ryan Scribner,2025-02-04T17:01:09Z,How To Get A $0 Phone Plan | Helium Mobile Review (2025),Helium Mobile,1.0,1.0
yHOZ64LIVDw,Ryan Scribner,2025-02-04T17:01:09Z,How To Get A $0 Phone Plan | Helium Mobile Review (2025),Chime,0.9,0.7
yHOZ64LIVDw,Ryan Scribner,2025-02-04T17:01:09Z,How To Get A $0 Phone Plan | Helium Mobile Review (2025),Wells Fargo,0.9,-0.7
yHOZ64LIVDw,Ryan Scribner,2025-02-04T17:01:09Z,How To Get A $0 Phone Plan | Helium Mobile Review (2025),Airbnb,0.9,0.5
EuWIpaUbnqw,Ryan Scribner,2025-01-18T18:03:38Z,How To Use Cash App In 2025 | FULL Tutorial (Bitcoin & Stock Investing),Cash App,0.95,0.7
EuWIpaUbnqw,Ryan Scribner,2025-01-18T18:03:38Z,How To Use Cash App In 2025 | FULL Tutorial (Bitcoin & Stock Investing),Apple,0.9,0.0
EuWIpaUbnqw,Ryan Scribner,2025-01-18T18:03:38Z,How To Use Cash App In 2025 | FULL Tutorial (Bitcoin & Stock Investing),GE,0.9,0.0
EuWIpaUbnqw,Ryan Scribner,2025-01-18T18:03:38Z,How To Use Cash App In 2025 | FULL Tutorial (Bitcoin & Stock Investing),Coca-Cola,0.9,0.0
EuWIpaUbnqw,Ryan Scribner,2025-01-18T18:03:38Z,How To Use Cash App In 2025 | FULL Tutorial (Bitcoin & Stock Investing),Walmart,0.9,0.0
EuWIpaUbnqw,Ryan Scribner,2025-01-18T18:03:38Z,How To Use Cash App In 2025 | FULL Tutorial (Bitcoin & Stock Investing),IRS,0.8,0.0
EuWIpaUbnqw,Ryan Scribner,2025-01-18T18:03:38Z,How To Use Cash App In 2025 | FULL Tutorial (Bitcoin & Stock Investing),Coinbase,0.95,0.0
EuWIpaUbnqw,Ryan Scribner,2025-01-18T18:03:38Z,How To Use Cash App In 2025 | FULL Tutorial (Bitcoin & Stock Investing),JP Morgan Chase,0.95,0.8
EuWIpaUbnqw,Ryan Scribner,2025-01-18T18:03:38Z,How To Use Cash App In 2025 | FULL Tutorial (Bitcoin & Stock Investing),FINRA,0.8,0.0
