Date,NAV,Daily_Return,Cumulative_Return
2023-10-02,1.0,0.0,0.0
2023-10-03,0.9894504534142309,-0.010549546585769096,-0.01054954658576912
2023-10-04,0.9956312097465865,0.006246655717856489,-0.004368790253413524
2023-10-05,0.9970201255392281,0.0013950103000439367,-0.0029798744607718586
2023-10-06,1.0026879722889734,0.005684786700448792,0.002687972288973439
2023-10-09,1.0067599887077745,0.004061100293748746,0.0067599887077745
2023-10-10,1.01545345467484,0.00863509283699671,0.01545345467483994
2023-10-11,1.0175821460394991,0.002096296344120208,0.017582146039499147
2023-10-12,1.009062065522393,-0.008372867537296066,0.00906206552239297
2023-10-13,1.002197858322276,-0.006802561938113842,0.002197858322275925
2023-10-16,1.015006780369972,0.012780831590618992,0.01500678036997205
2023-10-17,1.013801804900872,-0.0011871600194245417,0.013801804900871906
2023-10-18,1.0006628297802058,-0.012960102316991596,0.0006628297802058203
2023-10-19,0.9922684967162607,-0.008388772735556627,-0.007731503283739283
2023-10-20,0.9752156584367098,-0.017185709650144414,-0.024784341563290235
2023-10-23,0.9737859245927477,-0.001466069408948904,-0.02621407540725229
2023-10-24,0.9837413206018902,0.01022339279889055,-0.016258679398109765
2023-10-25,0.9769286095288652,-0.006925307426200998,-0.023071390471134823
2023-10-26,0.962668703037485,-0.014596672010923333,-0.037331296962515026
2023-10-27,0.9563535635841902,-0.0065600340318208725,-0.043646436415809786
2023-10-30,0.9665774384457683,0.010690476044509421,-0.03342256155423173
2023-10-31,0.9753536647701843,0.009079692919925773,-0.02464633522981574
2023-11-01,0.9852178911685519,0.010113486783987964,-0.014782108831448149
2023-11-02,1.0086148265835142,0.023747980649449565,0.008614826583514201
2023-11-03,1.0214305442555254,0.012706255484486503,0.021430544255525374
2023-11-06,1.0247088323977946,0.003209506667591041,0.024708832397794644
2023-11-07,1.0311223694312743,0.00625888723772597,0.031122369431274333
2023-11-08,1.0334942627912274,0.0023003024958728273,0.03349426279122736
2023-11-09,1.0212415083216944,-0.011855657946703329,0.021241508321694358
2023-11-10,1.0397035108358736,0.01807799855738309,0.039703510835873645
2023-11-13,1.0450489476690208,0.0051413088225984015,0.04504894766902079
2023-11-14,1.0707277453053612,0.024571861149295382,0.07072774530536119
2023-11-15,1.0723041239085862,0.0014722497013240185,0.0723041239085862
2023-11-16,1.0722067058939446,-9.084923994001235e-05,0.07220670589394462
2023-11-17,1.0739322165599405,0.0016093078475548186,0.07393221655994053
2023-11-20,1.082857337102305,0.008310692616107233,0.08285733710230492
2023-11-21,1.0834174259198353,0.0005172323244621166,0.08341742591983525
2023-11-22,1.082921492344983,-0.00045774930602678087,0.08292149234498303
2023-11-24,1.0844980841916207,0.0014558690152354748,0.08449808419162075
2023-11-27,1.0838473635769417,-0.0006000200684211147,0.08384736357694167
2023-11-28,1.0893873866449308,0.005111442121984769,0.08938738664493084
2023-11-29,1.0890175138224871,-0.00033952368732939646,0.08901751382248713
2023-11-30,1.0925580834231696,0.003251159467816987,0.09255808342316962
2023-12-01,1.100726094187992,0.007476042591008434,0.10072609418799194
2023-12-04,1.0950530568950865,-0.005153904611564996,0.09505305689508647
2023-12-05,1.0955248805967555,0.0004308683480659462,0.09552488059675546
2023-12-06,1.0886513221212062,-0.006274214851063106,0.08865132212120619
2023-12-07,1.0933007521587665,0.004270816507622535,0.09330075215876654
2023-12-08,1.0984276646466464,0.004689388969829927,0.09842766464664643
2023-12-11,1.1110759865888022,0.011514933890730744,0.11107598658880224
2023-12-12,1.1118003930120859,0.0006519863915948464,0.11180039301208589
2023-12-13,1.1209188050694805,0.008201483031222081,0.1209188050694805
2023-12-14,1.1266786813616916,0.005138531235412915,0.12667868136169158
2023-12-15,1.1267240207128448,4.024159851732805e-05,0.12672402071284483
2023-12-18,1.1310474136039912,0.0038371356354069703,0.1310474136039912
2023-12-19,1.1426005540509114,0.010214550078061765,0.14260055405091143
2023-12-20,1.1233147879594978,-0.016878834885069083,0.1233147879594978
2023-12-21,1.13791139029093,0.012994222534848802,0.1379113902909299
2023-12-22,1.139685453685541,0.0015590523214268329,0.13968545368554097
2023-12-26,1.1462771976778912,0.0057838274332919215,0.14627719767789116
2023-12-27,1.1488996335312471,0.0022877850651382586,0.14889963353124713
2023-12-28,1.1457188387615052,-0.002768557563174947,0.14571883876150515
2023-12-29,1.1406039809847581,-0.004464321964257995,0.14060398098475813
2024-01-02,1.1288038056219083,-0.010345549866187501,0.1288038056219083
2024-01-03,1.1149609823943263,-0.012263267680919489,0.11496098239432628
2024-01-04,1.1114788769958894,-0.003123073769773732,0.11147887699588943
2024-01-05,1.1151311077972705,0.0032859201168557416,0.11513110779727054
2024-01-08,1.1353615583967978,0.01814176867461691,0.13536155839679775
2024-01-09,1.131074080394579,-0.003776310700771831,0.1310740803945789
2024-01-10,1.131484105545739,0.00036250954580877335,0.13148410554573897
2024-01-11,1.127288826349922,-0.0037077667951804496,0.1272888263499219
2024-01-12,1.1238926506283011,-0.003012693501644397,0.12389265062830113
2024-01-16,1.1149951019144442,-0.00791672470576519,0.11499510191444418
2024-01-17,1.109953361733349,-0.004521759936378598,0.10995336173334902
2024-01-18,1.1159092651171119,0.005365904180389903,0.11590926511711186
2024-01-19,1.123667237650139,0.006952153526759075,0.1236672376501391
2024-01-22,1.1243835873568275,0.0006375105393180687,0.12438358735682753
2024-01-23,1.1271780428479892,0.002485322200167257,0.12717804284798917
2024-01-24,1.1292043039585393,0.0017976406863199604,0.12920430395853932
2024-01-25,1.1349127334469726,0.00505526720755645,0.13491273344697263
2024-01-26,1.127447336712068,-0.006577947814745609,0.1274473367120681
2024-01-29,1.1402570856923724,0.011361727118590723,0.14025708569237239
2024-01-30,1.140575768428402,0.000279483232359039,0.14057576842840191
2024-01-31,1.1267714436597587,-0.012102944101350018,0.12677144365975868
2024-02-01,1.138786052856608,0.01066286269895695,0.13878605285660806
2024-02-02,1.1429386314626195,0.0036464958414223476,0.14293863146261954
2024-02-05,1.1438623045920797,0.0008081563646844098,0.14386230459207971
2024-02-06,1.1442450567150613,0.000334613809236277,0.14424505671506127
2024-02-07,1.1530785124501706,0.0077198985333339605,0.15307851245017057
2024-02-08,1.1542482142331134,0.0010144164255191743,0.1542482142331134
2024-02-09,1.160548744108676,0.00545855717849089,0.16054874410867592
2024-02-12,1.1623445917254782,0.0015474124856183996,0.16234459172547822
2024-02-13,1.1401488600870435,-0.01909565527851392,0.14014886008704353
2024-02-14,1.1553905501869193,0.013368157995362229,0.15539055018691927
2024-02-15,1.1677931870705902,0.010734583973933703,0.1677931870705902
2024-02-16,1.1623072886090873,-0.004697662670274994,0.16230728860908727
