Date,NAV,Daily_Return,Cumulative_Return
2024-01-02,1.0,0.0,0.0
2024-01-03,1.0,0.0,0.0
2024-01-04,1.0,0.0,0.0
2024-01-05,1.0,0.0,0.0
2024-01-08,1.0,0.0,0.0
2024-01-09,1.0,0.0,0.0
2024-01-10,1.0,0.0,0.0
2024-01-11,1.0,0.0,0.0
2024-01-12,1.0,0.0,0.0
2024-01-16,1.0,0.0,0.0
2024-01-17,1.0,0.0,0.0
2024-01-18,1.0,0.0,0.0
2024-01-19,1.0,0.0,0.0
2024-01-22,1.0,0.0,0.0
2024-01-23,1.0,0.0,0.0
2024-01-24,1.0,0.0,0.0
2024-01-25,1.0,0.0,0.0
2024-01-26,1.0,0.0,0.0
2024-01-29,1.0,0.0,0.0
2024-01-30,1.0,0.0,0.0
2024-01-31,1.0,0.0,0.0
2024-02-01,1.0,0.0,0.0
2024-02-02,1.0,0.0,0.0
2024-02-05,1.0,0.0,0.0
2024-02-06,1.0,0.0,0.0
2024-02-07,1.0,0.0,0.0
2024-02-08,1.0,0.0,0.0
2024-02-09,1.0,0.0,0.0
2024-02-12,1.0,0.0,0.0
2024-02-13,1.0,0.0,0.0
2024-02-14,1.0,0.0,0.0
2024-02-15,1.0,0.0,0.0
2024-02-16,1.0,0.0,0.0
2024-02-20,1.0,0.0,0.0
2024-02-21,1.0,0.0,0.0
2024-02-22,1.0,0.0,0.0
2024-02-23,1.0,0.0,0.0
2024-02-26,1.0,0.0,0.0
2024-02-27,1.0,0.0,0.0
2024-02-28,1.0,0.0,0.0
2024-02-29,1.0,0.0,0.0
2024-03-01,1.0,0.0,0.0
2024-03-04,1.0,0.0,0.0
2024-03-05,1.0,0.0,0.0
2024-03-06,1.0,0.0,0.0
2024-03-07,1.0,0.0,0.0
2024-03-08,1.0,0.0,0.0
2024-03-11,1.0,0.0,0.0
2024-03-12,1.0,0.0,0.0
2024-03-13,1.0,0.0,0.0
2024-03-14,1.0,0.0,0.0
2024-03-15,1.0,0.0,0.0
2024-03-18,1.0,0.0,0.0
2024-03-19,1.0,0.0,0.0
2024-03-20,1.0,0.0,0.0
2024-03-21,1.0,0.0,0.0
2024-03-22,1.0,0.0,0.0
2024-03-25,1.0,0.0,0.0
2024-03-26,1.0,0.0,0.0
2024-03-27,1.0,0.0,0.0
2024-03-28,1.0,0.0,0.0
2024-04-01,1.0,0.0,0.0
2024-04-02,1.0,0.0,0.0
2024-04-03,1.0,0.0,0.0
2024-04-04,1.0,0.0,0.0
2024-04-05,1.0,0.0,0.0
2024-04-08,1.0,0.0,0.0
2024-04-09,1.0,0.0,0.0
2024-04-10,1.0,0.0,0.0
2024-04-11,1.0,0.0,0.0
2024-04-12,1.0,0.0,0.0
2024-04-15,1.0,0.0,0.0
2024-04-16,1.0,0.0,0.0
2024-04-17,1.0,0.0,0.0
2024-04-18,1.0,0.0,0.0
2024-04-19,1.0,0.0,0.0
2024-04-22,1.0,0.0,0.0
2024-04-23,1.0,0.0,0.0
2024-04-24,1.0,0.0,0.0
2024-04-25,1.0,0.0,0.0
2024-04-26,1.0,0.0,0.0
2024-04-29,1.0,0.0,0.0
2024-04-30,1.0,0.0,0.0
2024-05-01,1.0,0.0,0.0
2024-05-02,1.0,0.0,0.0
2024-05-03,1.0,0.0,0.0
2024-05-06,1.0,0.0,0.0
2024-05-07,1.0,0.0,0.0
2024-05-08,1.0,0.0,0.0
2024-05-09,1.0,0.0,0.0
2024-05-10,1.0,0.0,0.0
2024-05-13,1.0,0.0,0.0
2024-05-14,1.0,0.0,0.0
2024-05-15,1.0,0.0,0.0
2024-05-16,1.0,0.0,0.0
2024-05-17,1.0,0.0,0.0
2024-05-20,1.0,0.0,0.0
2024-05-21,1.0,0.0,0.0
2024-05-22,0.9990829451939088,-0.0009170548060911636,-0.0009170548060911665
2024-05-23,0.9795110649902261,-0.01958984516534219,-0.02048893500977389
2024-05-24,0.9832034172358037,0.0037695870700700444,-0.016796582764196266
2024-05-28,0.9747327267900666,-0.008615399720183716,-0.025267273209933383
2024-05-29,0.9751912541931123,0.00047041346868036083,-0.024808745806887744
2024-05-30,0.9860993797813548,0.01118562696429023,-0.013900620218645243
2024-05-31,1.0000723990636387,0.014169990944910706,7.239906363865067e-05
2024-06-03,1.0010135868909429,0.0009411196911197954,0.0010135868909428858
2024-06-04,0.9883196177329439,-0.012681115745317021,-0.011680382267056144
2024-06-05,0.9867760976798973,-0.0015617620305739429,-0.013223902320102732
2024-06-06,0.9874214044340007,0.0006539545856659842,-0.012578595565999273
2024-06-07,0.9996123600641341,0.01234625416806855,-0.00038763993586587997
2024-06-10,0.9993435000826562,-0.0002689642427597958,-0.0006564999173438446
2024-06-11,0.9756924591318712,-0.02366657805732342,-0.024307540868128807
2024-06-12,0.9642451688460677,-0.011732477973632012,-0.0357548311539323
2024-06-13,0.9722832080915379,0.008336094911514493,-0.0277167919084621
2024-06-14,0.9756173465694902,0.0034291844703323265,-0.024382653430509826
2024-06-17,0.9805549501369246,0.005061004280824218,-0.01944504986307538
2024-06-18,0.990293946498616,0.00993212706777058,-0.009706053501383982
2024-06-20,0.9982674229186815,0.008051625932135839,-0.0017325770813184649
2024-06-21,0.9912896694355737,-0.006989863961208445,-0.008710330564426272
2024-06-24,1.0004533478988193,0.009244198487878266,0.0004533478988193451
2024-06-25,1.0000512290547163,-0.00040193662697774173,5.122905471632855e-05
2024-06-26,0.9971238324610908,-0.0029272466335475804,-0.00287616753890918
2024-06-27,1.0085943497333363,0.011503603563395023,0.008594349733336282
2024-06-28,1.0243655464390826,0.015636808504743256,0.02436554643908262
2024-07-01,1.0379736468152043,0.013284418265946578,0.03797364681520432
2024-07-02,1.052993998159284,0.01447084074838159,0.05299399815928396
2024-07-03,1.0502586309630328,-0.0025977044513384065,0.050258630963032846
2024-07-05,1.0400305820127733,-0.009738600234954478,0.04003058201277332
2024-07-08,1.0312143023756364,-0.008476942687660964,0.031214302375636382
2024-07-09,1.0351468784963243,0.003813539156340531,0.03514687849632425
2024-07-10,1.035589194989735,0.00042729829225119146,0.035589194989734896
2024-07-11,1.0358722012841615,0.00027328046275084143,0.035872201284161465
2024-07-12,1.0284468514393192,-0.007168210359962385,0.028446851439319243
2024-07-15,1.051489167561154,0.022404965399609015,0.05148916756115396
2024-07-16,1.0638382971069167,0.011744419178759288,0.06383829710691669
2024-07-17,1.0698336289412502,0.005635566843793606,0.06983362894125023
2024-07-18,1.044834301472321,-0.02336749078795519,0.044834301472320925
2024-07-19,1.0482501573594691,0.0032692800019436283,0.04825015735946914
2024-07-22,1.0516916979533515,0.0032831290982597364,0.05169169795335149
2024-07-23,1.054303038088091,0.0024829901574969183,0.054303038088090894
2024-07-24,1.0380706933805497,-0.01539627993198004,0.03807069338054969
2024-07-25,1.0684833060243355,0.029297246168028243,0.0684833060243355
2024-07-26,1.0831695876992542,0.013744980003069935,0.0831695876992542
2024-07-29,1.0705887061610386,-0.01161487700641455,0.07058870616103863
